5
1
6
1
13
1
15
1
11
1
7
1
8
1
9
1
18
1
16
1
14
1
10
1
3
1
17
1
12
1
2
1
4
1
12
1
6
1
13
1
18
1
11
1
7
1
17
1
3
1
5
1
16
1
9
1
2
1
10
1
15
1
14
1
8
1
4
1
2
1
10
1
13
1
11
1
18
1
6
1
9
1
3
1
5
1
16
1
17
1
12
1
7
1
15
1
14
1
8
1
4
1
10
1
15
1
11
1
9
1
18
1
6
1
3
1
13
1
5
1
16
1
4
1
14
1
7
1
8
1
17
1
12
1
2
1
10
1
15
1
5
1
9
1
12
1
6
1
16
1
13
1
18
1
3
1
4
1
7
1
17
1
11
1
8
1
14
1
2
1
9
1
10
1
12
1
18
1
5
1
17
1
16
1
13
1
6
1
3
1
4
1
7
1
15
1
11
1
8
1
14
1
2
1
14
1
10
1
12
1
18
1
17
1
16
1
9
1
13
1
6
1
4
1
15
1
11
1
5
1
7
1
8
1
3
1
2
1
10
1
6
1
12
1
4
1
7
1
17
1
9
1
13
1
18
1
3
1
15
1
14
1
5
1
2
1
8
1
11
1
16
1
6
1
15
1
12
1
14
1
7
1
16
1
18
1
13
1
3
1
10
1
17
1
11
1
5
1
9
1
8
1
2
1
4
1
5
1
10
1
6
1
14
1
7
1
16
1
18
1
13
1
8
1
3
1
17
1
11
1
12
1
9
1
15
1
2
1
4
1
7
1
4
1
6
1
12
1
2
1
16
1
18
1
8
1
14
1
3
1
17
1
15
1
10
1
13
1
5
1
11
1
9
1
11
1
7
1
4
1
12
1
13
1
8
1
18
1
6
1
10
1
3
1
5
1
14
1
2
1
17
1
15
1
16
1
9
1
4
1
18
1
10
1
12
1
17
1
8
1
7
1
6
1
2
1
3
1
11
1
13
1
5
1
14
1
15
1
16
1
9
1
9
1
10
1
18
1
6
1
4
1
5
1
7
1
3
1
2
1
14
1
8
1
13
1
17
1
15
1
16
1
12
1
11
1
17
1
10
1
18
1
6
1
15
1
5
1
3
1
11
1
2
1
7
1
4
1
14
1
8
1
13
1
16
1
12
1
9
1
15
1
6
1
18
1
9
1
2
1
5
1
7
1
10
1
3
1
14
1
4
1
11
1
8
1
13
1
17
1
12
1
16
1
17
1
6
1
16
1
8
1
2
1
5
1
9
1
10
1
3
1
14
1
4
1
11
1
13
1
15
1
7
1
12
1
18
1
4
1
10
1
16
1
3
1
2
1
8
1
12
1
13
1
11
1
14
1
17
1
5
1
7
1
15
1
9
1
6
1
18
1
12
1
16
1
4
1
8
1
2
1
11
1
15
1
5
1
17
1
10
1
3
1
14
1
7
1
13
1
9
1
6
1
18
1
17
1
16
1
10
1
8
1
4
1
9
1
15
1
5
1
6
1
2
1
3
1
14
1
7
1
13
1
11
1
12
1
18
1
11
1
16
1
10
1
4
1
8
1
9
1
2
1
5
1
3
1
12
1
6
1
14
1
13
1
17
1
15
1
7
1
18
1
2
1
16
1
6
1
15
1
8
1
18
1
11
1
13
1
9
1
12
1
5
1
14
1
7
1
17
1
10
1
3
1
4
1
4
1
5
1
6
1
15
1
11
1
18
1
3
1
13
1
9
1
8
1
10
1
14
1
7
1
12
1
16
1
17
1
2
1
14
1
17
1
6
1
9
1
11
1
18
1
3
1
10
1
4
1
8
1
15
1
12
1
7
1
5
1
16
1
13
1
2
1
17
1
6
1
14
1
13
1
11
1
18
1
15
1
5
1
3
1
8
1
4
1
9
1
7
1
12
1
16
1
10
1
2
1
0
10
0
3
0
2
0
5
0
6
0
17
0
14
0
9
0
4
0
11
0
12
0
13
0
15
0
8
0
16
0
7
0
18
0
15
0
3
0
18
0
2
0
6
0
17
0
14
0
8
0
5
0
11
0
10
0
13
0
7
0
12
0
16
0
9
0
4
0
4
0
15
0
6
0
3
0
11
0
16
0
5
0
8
0
14
0
9
0
10
0
13
0
7
0
12
0
2
0
17
0
18
0
3
0
13
0
6
0
15
0
11
0
14
0
4
0
16
0
5
0
9
0
2
0
8
0
7
0
12
0
18
0
17
0
10
0
13
0
12
0
6
0
10
0
11
0
5
0
16
0
4
0
18
0
9
0
2
0
8
0
7
0
15
0
14
0
17
0
3
0
13
0
12
0
6
0
5
0
11
0
2
0
17
0
4
0
18
0
15
0
16
0
14
0
8
0
10
0
7
0
9
0
3
0
2
0
7
0
12
0
18
0
10
0
8
0
4
0
3
0
5
0
6
0
16
0
14
0
17
0
15
0
11
0
9
0
13
0
4
0
7
0
17
0
9
0
16
0
10
0
18
0
8
0
14
0
6
0
3
0
2
0
12
0
15
0
11
0
5
0
13
0
12
0
13
0
17
0
15
0
16
0
10
0
14
0
11
0
8
0
18
0
9
0
2
0
7
0
3
0
6
0
5
0
4
0
17
0
13
0
15
0
8
0
16
0
10
0
12
0
2
0
18
0
11
0
9
0
6
0
7
0
3
0
14
0
5
0
4
0
7
0
13
0
15
0
3
0
8
0
10
0
17
0
2
0
14
0
11
0
16
0
6
0
18
0
4
0
5
0
12
0
9
0
7
0
17
0
15
0
13
0
8
0
10
0
3
0
2
0
11
0
14
0
16
0
6
0
4
0
18
0
5
0
12
0
9
0
18
0
5
0
15
0
9
0
7
0
10
0
16
0
2
0
3
0
14
0
17
0
6
0
4
0
11
0
12
0
8
0
13
0
2
0
17
0
15
0
6
0
9
0
10
0
16
0
14
0
5
0
11
0
7
0
8
0
4
0
18
0
3
0
12
0
13
0
12
0
17
0
15
0
6
0
9
0
7
0
18
0
14
0
3
0
2
0
11
0
13
0
5
0
10
0
4
0
16
0
8
0
8
0
17
0
15
0
10
0
6
0
7
0
18
0
11
0
2
0
14
0
9
0
13
0
5
0
16
0
4
0
12
0
3
0
10
0
14
0
15
0
16
0
6
0
13
0
18
0
11
0
2
0
12
0
8
0
9
0
4
0
7
0
17
0
5
0
3
0
3
0
14
0
8
0
4
0
11
0
13
0
16
0
10
0
9
0
12
0
18
0
15
0
5
0
7
0
17
0
6
0
2
0
17
0
5
0
16
0
10
0
8
0
7
0
2
0
9
0
14
0
12
0
18
0
15
0
13
0
3
0
4
0
6
0
11
0
7
0
5
0
16
0
10
0
3
0
18
0
2
0
13
0
14
0
9
0
6
0
15
0
4
0
8
0
11
0
12
0
17
0
3
8
4
5
6
14
13
9
16
10
18
11
2
12
7
17
15
10
8
4
5
17
15
13
11
16
6
18
12
2
3
7
14
9
12
17
4
8
5
15
13
11
16
6
18
7
10
2
3
14
9
